Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Accousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
1785,310xF17abXDaKlq0gwv50l,Sundara,ODESZA,In Return,08-09-2014,0.0568,0.583,136000,0.694,0.751,6,0.0846,-10.049,1,0.0637,120.147,4,0.13,49,chill
1786,1mEO3xiJqEWXYIdZalDzHR,"Collide - From ""Queen & Slim: The Soundtrack""",Tiana Major9,"Collide (From ""Queen & Slim: The Soundtrack"")",10-10-2019,0.308,0.55,205453,0.666,0.00763,5,0.185,-6.089,1,0.0656,147.828,4,0.423,54,chill
1787,6qrKGpH3OFoob1JbCibDn0,The Mood (feat. D Smoke),Arin Ray,Hello Poison,03-06-2022,0.247,0.624,255053,0.683,0.0393,8,0.197,-7.158,0,0.101,77.989,4,0.31,54,chill
1788,3tjwjBfPO1pyjhnrI0J5Nq,Head First,Home,Falling into Place,26-02-2016,0.000348,0.681,213132,0.743,0.809,5,0.0958,-9.897,0,0.0412,133.997,4,0.426,53,chill
1789,5fuyHOlxzNnb54vxKiRLwH,Ghost in My Mind,Various Artists,2 Am. Study Session,31-03-2020,0.805,0.714,166567,0.357,0.914,4,0.112,-9.608,1,0.06,134.13,4,0.0867,54,chill
1790,60pHETtVZP4hddnCg1sKpb,Believe in Me,Flamingosis,Bright Moments,05-08-2016,0.0161,0.722,245028,0.576,0.00142,8,0.254,-12.231,1,0.0492,88.017,4,0.716,54,chill
1791,1IxfE1rd0ngSFP8MSqYiv0,Mine,Alex Isley,Mine,21-10-2020,0.828,0.347,212571,0.395,1.06E-05,6,0.125,-9.278,0,0.0567,67.492,4,0.133,52,chill
1792,1NzRZ7AosK7ZDumMsZYofo,Just Friends,Audrey Mika,Just Friends,08-05-2020,0.0879,0.868,168982,0.656,0.00316,7,0.14,-6.579,1,0.0351,114.991,4,0.793,56,chill
1793,4cwJYLZeVMTjF6o0Nzk9nq,Floating (feat. Hope Tala),Raveena,Lucid,31-05-2019,0.832,0.629,290866,0.361,0.266,5,0.0695,-12.433,1,0.0691,86.046,4,0.253,54,chill
1794,674FdhU7eeBC4gLWzuTF5f,Let Me Down Slowly (Slowed + Reverb),fenekot,Slowed + Reverb,31-12-2021,0.954,0.757,104000,0.407,0.849,11,0.107,-15.194,0,0.0835,136.879,4,0.298,58,chill
1795,3xZuqolTh1AtTyXnrjy8NW,Midnight River (feat. 6LACK),Pink Sweat$,Pink Moon,28-01-2022,0.777,0.497,184771,0.351,0,1,0.167,-9.048,0,0.0648,171.719,4,0.234,55,chill
1796,26ao8h4lge7K2yltgKXrVc,moonlit room,UMI,Forest in the City,26-05-2022,0.608,0.609,250679,0.286,0.000591,9,0.122,-13.184,1,0.0469,151.86,3,0.14,53,chill
1797,4LTeNJlLwIgMTPPyR0KaDP,Forever,rei brown,Forever,13-11-2020,0.656,0.635,174093,0.444,0.00513,7,0.105,-11.772,1,0.039,159.962,4,0.758,53,chill
1798,2r5nq6O6lXQtFf4fZjtUyq,the G.O.D.,[bsd.u],"late night bumps, Vol. 3",30-11-2017,0.888,0.679,79434,0.458,0.000613,8,0.238,-5.89,1,0.332,85.726,4,0.642,54,chill
1799,6ugrRFZUNIpLiqhLUgC7ix,Flowers,The Deli,Vibes 3,26-02-2016,0.0849,0.838,187828,0.364,0.981,7,0.26,-10.006,1,0.134,79.987,4,0.218,54,chill
1800,6GGsn0TQeULNuC8dT5p48E,Kiss Me,iamalex,Silk,08-08-2021,0.912,0.67,171940,0.242,0.33,3,0.0796,-17.378,1,0.0544,134.081,4,0.135,55,chill
1801,5Q9KfZHV6BZZLQzhKpfPpq,I Should've Told You,Fiji Blue,I Should've Told You,09-07-2020,0.465,0.725,197522,0.66,0.000292,8,0.0848,-7.206,1,0.0663,117.009,4,0.456,56,chill
1802,3XV5r1cMB2AlD2ir0v6mfm,The Way I Love You,yaeow,The Way I Love You,30-07-2020,0.94,0.543,162726,0.206,0.453,6,0.385,-18.037,1,0.0319,113.107,3,0.13,59,chill
1803,087sqrtgyTycoqUV4LzgHe,Imagination,Timmies,Vivid Pictures,13-03-2018,0.653,0.615,142107,0.171,0,1,0.639,-17.595,1,0.306,115.016,4,0.242,57,chill
1804,4J2LfyoawpJP2s2Y2ogkWS,Not a Love Song,Mariah the Scientist,MASTER,23-08-2019,0.0957,0.411,194426,0.576,0,6,0.115,-6.897,0,0.0566,127.502,4,0.318,50,chill
1805,27Pdlv16GJgY0fpzOE36ZE,Entice Me,JON VINYL,Entice Me,12-08-2022,0.587,0.781,156874,0.548,0.000101,3,0.141,-6.749,0,0.0541,119.888,4,0.5,57,chill
1806,1BNqVA2FpbCdwbCdNsrbKu,over and over,sky,over and over,14-08-2018,0.464,0.721,231437,0.368,2.36E-06,6,0.129,-9.376,1,0.037,111.92,3,0.298,54,chill
1807,6mxTH1ebYmEQyWAbSY1LeG,The Trip,Still Corners,Strange Pleasures,07-05-2013,0.167,0.697,374240,0.736,0.00878,11,0.124,-6.594,0,0.0384,120,4,0.42,59,chill
1808,3G1nE9ZEv4eGEM48IAIv8u,Millennium,Toro y Moi,MAHAL,29-04-2022,0.325,0.687,181687,0.691,0.000153,2,0.12,-6.743,1,0.0378,98.055,4,0.831,53,chill
1809,3AayefDdUFxivRs79bX7kV,We Won't Be Alone,Feint,We Won't Be Alone,18-09-2015,0.134,0.377,234475,0.858,0.00185,11,0.0985,-4.9,0,0.148,174.751,4,0.117,58,chill
1810,4TF240Qq2I1cr2Ysvfps4d,Broken Record,GSoul,Hate Everything,11-12-2019,0.2,0.703,192360,0.599,0,6,0.428,-7.127,1,0.101,104.048,4,0.851,55,chill
1811,3BIc6CjDJxm6P1qCls2nKa,Alone,Lund,Gold,23-10-2016,0.656,0.741,254000,0.354,0.702,2,0.384,-15.505,1,0.0812,120.018,4,0.037,54,chill
1812,2tpTRRc6XFZcwdZlc3hf02,It All Feels Right,Washed Out,Paracosm,13-08-2013,0.000247,0.29,245654,0.732,0.0159,2,0.47,-8.442,1,0.0389,78.667,4,0.275,50,chill
1813,1mAKnHmu4XuStwSXho1p9B,Come Back Down,Home,Odyssey,01-07-2014,0.271,0.772,293052,0.676,0.874,8,0.0793,-11.91,1,0.0479,95.031,4,0.095,51,chill
1814,07FZOq9SUuITVCNE0oTm1k,Close The Door,Weston Estate,Close The Door,20-03-2020,0.64,0.617,231794,0.51,0.000266,0,0.116,-8.465,0,0.0289,116.952,4,0.705,50,chill
1815,0rNpm25xLsckCS9JPAgpwP,With U,SwuM,With U,21-02-2019,0.863,0.469,218666,0.309,0.809,1,0.0923,-11.858,0,0.0341,90.062,4,0.185,54,chill
1816,2MQIJWPd3T1HISHYPW5VrD,Revenge,Mariah the Scientist,RY RY WORLD,09-07-2021,0.309,0.398,176813,0.384,0,4,0.311,-7.998,0,0.0446,104.904,1,0.065,50,chill
1817,3T4s8KFP2SGW7hfmbcICsv,Adios,Hoody,Departure,29-10-2019,0.274,0.633,200568,0.724,0,3,0.223,-3.447,1,0.0739,77.506,4,0.488,55,chill
1818,6EsOT4Yq4BavQSJ4sEe9dw,Slow Down (feat. Lucky Daye),VanJess,Slow Down (feat. Lucky Daye),13-08-2021,0.21,0.681,227673,0.576,3.27E-05,1,0.376,-6.483,0,0.0425,113.057,4,0.334,53,chill
1819,3tPh7vkXySn2lUEH1NEPyO,Beach Comber,Real Estate,Real Estate,17-11-2009,0.0832,0.392,268466,0.835,0.00982,0,0.0769,-6.553,1,0.0596,144.641,4,0.12,52,chill
1820,16sYs3ObeOoyPtWjIoyPfw,You Don't Know,Justin Park,I Can See The Stars From Here,13-05-2022,0.356,0.655,95258,0.345,0,10,0.1,-10.025,1,0.0868,125.981,4,0.614,55,chill
1821,0BCUve4b3KySD9Sk8CMZ2i,Older,Conor Matthews,Balloons,07-02-2020,0.113,0.548,200823,0.654,0,4,0.241,-4.599,1,0.0313,85.023,4,0.317,63,chill
1822,0zqmyB1prgGGiOS10sjH8A,"When They Fight, They Fight",Generationals,Con Law,21-07-2009,0.242,0.755,200213,0.898,0.000145,11,0.144,-2.051,0,0.0323,119.756,4,0.966,55,chill
1823,06JRkix5RRMRIWffxZqlGt,Always This Late,ODESZA,In Return,08-09-2014,0.0141,0.542,160941,0.585,0.213,3,0.0929,-9.3,1,0.0474,170.046,4,0.337,49,chill
1824,6xw5MhprxsbnXINmOjEzuT,Hold,Home,Hold,27-09-2019,0.154,0.512,206608,0.643,0.823,5,0.0909,-14.806,0,0.0495,194.002,4,0.0521,53,chill
1825,2ZVWZ43K5wRHNcMhqTthAz,Glass,nekoi,glass,02-10-2019,0.958,0.472,146548,0.291,0.569,9,0.106,-13.512,0,0.0433,113.011,4,0.0701,57,chill
1826,5D1pcxANVw9SPSatgy5d1F,If You Only Knew,Yayyoung,If You Only Knew,12-06-2020,0.458,0.526,176051,0.331,0,9,0.289,-10.765,1,0.0559,179.45,3,0.473,57,chill
1827,49T23jJvNLh5BjSAnyMmRf,The Frowner,Joey Pecoraro,The Frowner,21-10-2021,0.911,0.678,188717,0.467,0.921,9,0.111,-13.075,1,0.0409,117.011,4,0.0958,51,chill
1828,64LxDEEDDtQfb4bTadJsyX,Without You,ODESZA,My Friends Never Die,17-09-2013,0.0026,0.427,184000,0.603,0.0125,7,0.156,-7.812,1,0.0309,75.058,4,0.178,49,chill
1829,0fIBKQo4M0BNrTzgbfwYiH,Course,Knowmadic,Course,27-09-2022,0.897,0.691,138947,0.323,0.942,6,0.0975,-16.599,1,0.119,75.955,4,0.382,54,chill
1830,6fnogme1RNJKay9aCJNJaa,All the Time,Souly Had,All the Time,22-02-2017,0.322,0.589,177855,0.313,0,0,0.105,-10.001,1,0.137,164.573,3,0.0905,49,chill
1831,31Z75ehoSqIwC1bsRESbKM,Fiction,Lund,Fiction,27-07-2019,0.419,0.752,279515,0.481,3.11E-05,11,0.366,-9.203,0,0.044,135.671,4,0.393,58,chill
1832,4MNu1bSmyV3S4Y2MJMGrrP,Headaches,Raveena,Headaches,31-01-2020,0.565,0.442,311536,0.528,0.029,10,0.0944,-9.269,1,0.0562,132.932,4,0.233,53,chill
1833,7pdODLWQQcPNKeNdD94bC4,Habits (Stay High) (Slowed + Reverb),fenekot,Slowed + Reverb,31-12-2021,0.885,0.703,144000,0.284,0.000997,8,0.111,-12.47,1,0.0787,91.824,4,0.0979,56,chill
1834,7uNAUehSq1Jjtsynk5sfrB,Way 2 High - demo,Souly Had,Way 2 High (demo),10-07-2021,0.277,0.651,147700,0.495,1.12E-06,10,0.0683,-10.013,0,0.214,85.744,4,0.799,51,chill
1835,4xN6YLczJPjEDu1FEIb9Bz,Sunflower,Peach Luffe,Sunflower,19-11-2021,0.559,0.735,155689,0.812,0.00306,5,0.231,-6.492,1,0.0372,125.925,4,0.91,53,chill
1836,7HJbpVOycx32pDjWvpF9hp,Thinking Bout You,rei brown,Xeno,08-07-2022,0.536,0.67,190946,0.711,0.00149,9,0.242,-7.786,1,0.0563,163.998,4,0.509,55,chill
1837,2D4F8zNSuIxbAGFHCefluM,dancefloor,marcos g,dancefloor,09-03-2020,0.296,0.788,198000,0.639,0,1,0.159,-7.279,1,0.0277,95.01,4,0.724,50,chill
1838,5C4XCvAKImh0IGPCKbPPo6,Falling for the Wrong One,Dreamer Boy,"Love, Nostalgia",13-11-2018,0.0273,0.665,251642,0.673,0.0207,7,0.317,-8.266,1,0.0268,118.968,4,0.461,51,chill
1839,3dZMaAfbzQP6sPZaxon4I9,I Like That,Adam Turley,COLOR,16-07-2021,0.237,0.72,149569,0.458,0,8,0.0984,-8.511,1,0.0452,140.077,4,0.516,53,chill
1840,4V0rrbFdfzLbcV3WOYjXXa,The Quiet Earth,Thomas Barrandon,The Quiet Earth,16-02-2018,0.000117,0.424,330826,0.848,0.824,3,0.0996,-6.181,0,0.0376,95.506,4,0.0593,52,chill
1841,1CfcKv1RLdJBWhRHAZgVdf,Okinawa,92914,Okinawa,14-02-2018,0.929,0.735,348445,0.167,0.165,5,0.662,-18.467,1,0.0567,147.854,4,0.376,60,chill
1842,1NxCtk7ybnoLfNBBnMg5oM,slideshow,Amindi,nice,28-07-2021,0.0011,0.693,101298,0.623,0.0024,11,0.0504,-5.37,1,0.05,76.972,4,0.902,52,chill
1843,6ntO3pnXicVNsAhW67BW0S,O.M.L. (feat. DESTIN CONRAD),Mack Keane,O.M.L. (feat. DESTIN CONRAD),02-03-2022,0.526,0.658,165132,0.616,0.00172,5,0.108,-8.027,1,0.0648,131.055,4,0.493,53,chill
1844,1nzLNeyk835Q9h1zPS4gr9,Across The Room - Tycho Remix,ODESZA,Across The Room Remixes,20-06-2018,0.00371,0.383,231910,0.765,6.08E-05,6,0.101,-7.295,1,0.0539,177.89,4,0.16,49,chill
1845,6PqDYUTmTGXnCfSDhm6AlJ,JUST BREATHE - feat. 3RACHA of Stray Kids,SKY-HI,JUST BREATHE (feat. 3RACHA of Stray Kids),21-02-2022,0.197,0.521,230853,0.824,0,5,0.124,-4.498,0,0.287,112.614,3,0.502,59,chill
1846,0VXp4zDspR993l2hIKW17g,Anthems For A Seventeen Year-Old Girl,Broken Social Scene,You Forgot It In People,11-03-2003,0.229,0.466,275693,0.446,0.0168,4,0.125,-9.415,1,0.0322,80.154,4,0.403,52,chill
1847,2Cpw9KXDlq4jKGMhL3hmkL,Mental Acupuncture,Jazzinuf,Harlem Barber Swing 2,26-06-2019,0.0274,0.713,152000,0.415,0.539,10,0.106,-11.179,0,0.0389,89.981,4,0.642,52,chill
1848,1sjXaEmqj5cRMns8rWYnKe,I Can't Help,Shoffy,Flash,13-03-2020,0.409,0.713,121250,0.402,0.000673,2,0.11,-8.273,1,0.0631,81.975,4,0.312,57,chill
1849,668B40T2RrAu8s03GuKVrw,"Past, Present & Future - Intro",Vanilla,Origin,20-09-2015,0.979,0.471,60003,0.285,0.496,8,0.13,-19.819,1,0.0396,87.91,5,0.283,52,chill
1850,60E2QSeE6hZe51e9VuBJSp,Another Weekend,Ariel Pink,Dedicated to Bobby Jameson,15-09-2017,0.126,0.383,254520,0.513,0.000123,6,0.241,-5.377,0,0.0278,108.669,4,0.387,50,chill
1851,2ugn2qXLXSavTfBsN3slfP,Quitness,DaniSogen,The Gate to Serenity,03-10-2022,0.952,0.345,137419,0.217,0.86,0,0.156,-18.496,0,0.0353,52.29,3,0.0763,56,chill
1852,7fhFr1lYnxm3XyprL3Wnv8,Maybe Not (with Mac Ayres),Souly Had,Maybe Not (with Mac Ayres),11-12-2020,0.0115,0.686,230043,0.658,0.000117,7,0.0758,-5.405,1,0.117,142.056,4,0.409,50,chill
1853,14DHQhxhnDnYMi4o4ABfHu,weekends,Hojean,weekends,31-12-2020,0.629,0.57,214658,0.278,0,5,0.108,-10.521,1,0.0284,73.994,4,0.11,53,chill
1854,0PDcQRIteJQqADoRYhLIxl,Wildflower,Blue Wednesday,After Hours,11-03-2021,0.958,0.771,154310,0.105,0.942,2,0.0999,-17.697,1,0.0766,87.002,4,0.332,53,chill
1855,4RJaloHvZE0b63LUTPbn6z,Sincere,Tom Doolie,Land of Calm,11-02-2021,0.719,0.816,123240,0.279,0.855,0,0.0992,-8.877,1,0.29,78.008,4,0.404,53,chill
1856,1ffNBM0LCbHya4SezmmAH8,Control Me,Colde,Control Me,05-09-2019,0.837,0.63,204999,0.664,0,7,0.426,-6.722,0,0.1,85.911,4,0.773,55,chill
1857,6gSalwEvVQfSFiqgwfyITp,Luv (sic) pt2,Nujabes,Luv(sic) Hexalogy,09-12-2015,0.386,0.834,273080,0.523,6.66E-06,5,0.104,-6.845,0,0.205,92.682,4,0.851,53,chill
1858,0Peh9vSnImMMTznniOJcsj,Loved by You,KIRBY,Loved by You,08-04-2016,0.963,0.643,256000,0.17,3.38E-05,5,0.107,-9.061,1,0.0389,79.282,3,0.337,54,chill
1859,0Gkzq903rIjWUYOanN8QMa,Bad Mood,moow,I Can't Tell You How Much It Hurts,27-01-2017,0.378,0.85,83150,0.128,0.741,0,0.121,-11.325,1,0.0452,140.03,4,0.172,55,chill
1860,7EaZOfcQgKj53K2FPKWpIk,Guarisci il mio Cuore,Valerio Castilla,Savoca,11-06-2021,0.982,0.498,189250,0.0749,0.925,4,0.111,-22.481,0,0.0473,106.329,4,0.263,54,chill
1861,17eeKDTWiREsr23gIYahtE,I Know You so Well,Sarah Meow,Safe.,10-06-2019,0.896,0.771,119089,0.0995,0.355,0,0.112,-11.712,0,0.104,122.909,4,0.397,59,chill
1862,28FniOyvSxbe92zYJDXAKx,Bad Side,iyla,OTHER WAYS TO VENT,07-02-2020,0.835,0.672,160624,0.349,0,8,0.114,-5.965,1,0.0809,120.718,3,0.246,56,chill
1863,2ws855WTXvwqRtHyvkFJSy,So Many Details,Toro y Moi,Anything in Return,22-01-2013,0.0428,0.64,285986,0.666,0.0709,5,0.137,-10.317,0,0.0496,143.985,4,0.236,50,chill
1864,0pBLfQ5JBjh12H6DGZjMwM,Elevate,St. Lucia,When The Night (Deluxe),2012,0.00767,0.541,308360,0.982,0.000809,2,0.291,-4.908,1,0.106,104.035,4,0.723,53,chill
1865,5LKXxwgll43fxe1lPF7sze,If You Let Me,Sinéad Harnett,If You Let Me,28-07-2016,0.158,0.407,232878,0.403,5.98E-06,5,0.553,-8.396,0,0.113,90.907,1,0.329,53,chill
1866,30eNMlF5FIm7mlnIgwroHw,Strawberries and Wine - Acoustic,Jaylon Ashaun,Strawberries and Wine (Acoustic),13-02-2020,0.706,0.516,90124,0.26,0,1,0.293,-13.279,1,0.0694,96.389,4,0.627,57,chill
1867,2uNKRyEbaWCzKAX5c31wwn,Spliff in the Morning,Walterwarm,Bamboo Forest,14-10-2016,0.485,0.751,102000,0.601,0.00453,10,0.1,-10.962,0,0.569,75.825,4,0.858,57,chill
1868,5NmLXvwNgcvE6DhJMxyIV6,IN THE AIR (SPED UP),DESTIN CONRAD,IN THE AIR/BILL$ (SPED UP),08-09-2022,0.0351,0.674,102013,0.492,0.00378,1,0.136,-5.687,1,0.0504,153.499,4,0.368,55,chill
1869,3I50R6EP8uSQ5BGfjy9v6c,Aether,BluntOne,Autumn in Budapest,23-10-2020,0.765,0.745,170504,0.151,0.28,6,0.11,-16.372,1,0.0413,79.988,4,0.101,53,chill
1870,13O36COxxWjcvc9r5Zsd1P,Puppy Dog,Dreamer Boy,Puppy Dog,10-12-2019,0.173,0.689,210281,0.545,4.90E-05,7,0.347,-8.289,1,0.0377,113.997,4,0.509,51,chill
1871,4PlzJVdaRYC9Fg2AqlOxer,dreamin',53 Thieves,dreamin',07-02-2020,0.359,0.831,207705,0.419,0.00228,1,0.0959,-7.381,0,0.44,84.983,4,0.339,55,chill
1872,3ZptYblxFPhvIJ0RRRozk9,Tiptoeing,Hope Tala,Tiptoeing,20-10-2021,0.268,0.618,155680,0.8,0,0,0.227,-5.584,1,0.087,166.069,4,0.632,56,chill
1873,0i2mhiiHucVjXuywKdLniL,Comme des Garçons,Jiwoo,Maison,06-07-2019,0.818,0.713,298000,0.221,1.72E-05,10,0.0939,-12.757,1,0.0463,119.933,4,0.0494,53,chill
1874,7fF6u8BlXiA3bJKDuJMKRR,I Wanna Be Yours,Pink Sweat$,I Wanna Be Yours,31-10-2019,0.0172,0.751,192858,0.781,0,8,0.315,-7.129,1,0.0738,140.013,4,0.505,54,chill
1875,51AcBAVVnSQ3S4ojp3jzcs,Morning Dew,Matt Quentin,Morning Dew,05-01-2018,0.888,0.685,237037,0.332,0.341,9,0.107,-11.759,1,0.0456,80.995,4,0.0732,54,chill
1876,6Wg8f0n0KsKJNhwWOYjjYo,Heading Home,Celestial Alignment,Precious Moments,05-02-2021,0.658,0.724,181636,0.112,0.853,11,0.116,-24.477,0,0.0349,109.948,4,0.157,54,chill
1877,6YrAxoqTwEGmGI0NKQ4ugl,Feelin' Good,Zmeyev,Feelin' Good,30-09-2022,0.857,0.674,132000,0.292,0.927,5,0.108,-13.884,0,0.0833,80.002,4,0.581,54,chill
1878,1Weox7JrxWlozk46HkXHTp,sorry,UMI,sorry,11-03-2022,0.624,0.388,220199,0.438,0.00155,4,0.113,-12.215,1,0.137,89.935,4,0.0527,51,chill
1879,2syYxXSHwiJueleWSDGY0Z,Too Late,Washed Out,Purple Noon,07-08-2020,0.127,0.43,252409,0.874,0.0418,8,0.126,-5.054,0,0.0543,195.891,4,0.576,52,chill
1880,0afkEmqKAiVYI6aMsNhkR6,candy choppa,Warren Hue,SUGARTOWN,13-12-2019,0.401,0.939,147500,0.48,0,5,0.119,-8.162,0,0.198,119.975,4,0.849,51,chill
1881,522UnhQ2RNgeS9nYC4gASN,Let Me,Hojean,Let Me,16-08-2019,0.0453,0.667,199431,0.402,0.000238,6,0.118,-12.318,0,0.0482,77.997,4,0.603,51,chill
1882,0DFuBcls54URFIpnTXtDaJ,steal my love,LRN Slime,the moon knows all my secrets,20-08-2021,0.936,0.432,128783,0.171,0.000234,0,0.209,-13.409,1,0.105,172.624,5,0.539,54,chill
1883,3Zxwzj5bfIsi8dGb0omkH9,You're Cute,Tomppabeats,Harbor,06-05-2016,0.809,0.725,61349,0.26,0.00651,1,0.0869,-16.43,1,0.0596,78.304,4,0.277,46,chill
1884,2jJPB6ekBtlT1dKM8hGDg0,Sail,GlobulDub,Blue Woods,03-02-2021,0.89,0.668,147200,0.32,0.873,10,0.0939,-15.671,1,0.0358,149.997,4,0.449,54,chill
1885,0q2bjrLKP9FAGQalGgrk1P,Like You,Asiahn,Love Train 2,11-01-2019,0.383,0.616,184032,0.409,0,1,0.14,-8.427,1,0.298,77.608,4,0.453,51,chill
1886,6ghBp3GVUIorWj6fMQSie6,Slowly,JON VINYL,PALISADE,14-10-2022,0.562,0.629,168000,0.338,0,9,0.106,-8.276,1,0.117,74.717,4,0.371,55,chill
1887,70MgcT507FGdoDBBLdmsqu,moonlight,dhruv,moonlight,21-02-2020,0.634,0.732,159130,0.502,0.00123,2,0.104,-11.229,1,0.172,92.064,4,0.565,55,chill
1888,2JvK5309aRgcdgd4Ed9RJ0,Addicted,JON VINYL,Addicted,17-05-2019,0.586,0.605,138839,0.386,6.95E-06,5,0.109,-7.9,0,0.134,171.052,3,0.449,56,chill
1889,6P0jAi154fKuksoKN6ePcR,good days,keshi,good days,10-05-2018,0.434,0.808,228801,0.52,0,0,0.175,-9.857,1,0.0658,119.948,4,0.372,55,chill
1890,4eEQtXiSOPUJfaP3kA47yk,Unwind,Saib,Unwind,16-09-2022,0.548,0.553,252857,0.427,0.793,6,0.0776,-11.839,0,0.0636,112.002,4,0.207,52,chill
1891,0eM1lELK39bi6UgbqdRCAz,Wishful Thinking,grentperez,Wishful Thinking,04-05-2022,0.36,0.707,186432,0.515,5.39E-05,8,0.296,-9.037,1,0.0385,90.058,4,0.722,54,chill
1892,6HSTJbYzJCK5jKz7hrsvQh,intro,Orion Sun,Getaway,11-03-2022,0.203,0.525,180560,0.459,0.000443,10,0.271,-9.324,0,0.0329,84.401,4,0.647,51,chill
1893,3wJbrzqRLnfjvo81EJp6cW,Down for the Fifth Time,Flamingosis,Pleasure Palette,18-08-2015,0.12,0.689,203870,0.709,0.0135,6,0.107,-10.913,1,0.0707,93.01,4,0.878,52,chill
1894,44HCvFedcxZVN3Op16vUd9,Slomo With You,Shady Moon,Slomo With You,12-01-2021,0.277,0.664,110219,0.653,0,6,0.111,-7.618,0,0.269,95.005,4,0.544,53,chill
1895,2EDGTV01iqpjgZrVG6IcJ4,Ego,grentperez,Ego,08-08-2022,0.0373,0.691,135593,0.835,1.87E-06,11,0.0576,-5.406,0,0.074,88.483,4,0.837,54,chill
1896,23ms6zeO6s63b7pLum9s87,Tarantino,Xavier Omär,Tarantino,17-06-2022,0.0427,0.857,154368,0.424,0.0121,7,0.101,-8.384,1,0.165,103.013,4,0.302,51,chill
1897,4mdyVTV7Tr5YDFnD2kvSM4,Bruises,Chairlift,Does You Inspire You,2008,0.0175,0.579,241466,0.554,0.0221,0,0.101,-7.08,1,0.0587,185.183,4,0.838,55,chill
1898,1RyqyDFFz4pInsbaNvyIXr,I'm Drunk And Confused,sagun,I'm Drunk And Confused,19-10-2017,0.737,0.706,156000,0.21,0.817,1,0.0938,-21.867,0,0.0604,139.888,4,0.246,54,chill
1899,6uLot4eub7nbh81AHS05MF,Tell Me Why I'm Waiting - Slowed,boy in skirt,Sad Boy in Skirt,06-01-2021,0.981,0.684,142267,0.0892,0.951,1,0.261,-19.013,0,0.0609,112.674,4,0.223,57,chill
1900,5UAN0uymtMZfsQFlDiEIyy,the locket,Nohidea,Lost / Found,27-03-2020,0.724,0.481,127840,0.818,3.29E-06,8,0.704,-6.835,0,0.365,80.756,4,0.441,50,chill
1901,2PVIOPgiTf6w6RlEJxQdkg,Sundress,Bathe,Bicoastal,15-10-2021,0.508,0.651,199186,0.628,0.0602,9,0.303,-7.969,0,0.0329,131.984,4,0.373,54,chill
1902,1KDFTo1pPXuhtQrx9dm16m,"tonight, pt. II",demxntia,"goodnight, pt. II",11-03-2022,0.141,0.606,169411,0.67,0,5,0.107,-6.009,1,0.0493,169.977,4,0.526,58,chill
1903,6vLkn5w2UtsBdNAd98QQNK,Koto,ODESZA,In Return,08-09-2014,0.00898,0.501,194400,0.648,0.377,7,0.393,-7.023,0,0.0473,99.996,4,0.095,48,chill
1904,42JpcqbKr2Zq55hoixtq34,I Want You,ODESZA,Summer's Gone,05-09-2012,0.494,0.577,161926,0.648,0.919,1,0.113,-4.235,0,0.189,178.5,4,0.295,48,chill
1905,4vNwP4hi3Ep76kQ4fTx7P6,"Who Do You Think You Are (from the Netflix Film ""The School For Good And Evil"")",Kiana Ledé,"Who Do You Think You Are (from the Netflix Film ""The School For Good And Evil"")",07-10-2022,0.0288,0.457,210942,0.591,0,7,0.399,-7.974,0,0.048,128.91,4,0.214,54,chill
1906,3CvMXAVFGmfq56tvUAa9ip,Divide (feat. Kelsey Bulkin),ODESZA,A Moment Apart,08-09-2017,0.0137,0.494,241849,0.572,3.25E-06,0,0.433,-5.688,1,0.034,85.11,4,0.229,48,chill
1907,12TN8RvUTk6KKRYjTETc7o,Game Over!,Harris Cole,Game Over!,02-08-2016,0.397,0.622,206811,0.0822,0.00827,11,0.136,-18.281,0,0.0744,104.478,3,0.0693,52,chill
1908,46Y9vXsmtnYZdEwny4o1Dd,Medallion,Jenevieve,Division,03-09-2021,0.164,0.772,147133,0.474,6.53E-06,10,0.374,-6.791,0,0.0466,78.961,4,0.81,53,chill
1909,6nrd2ZR82WaoUCHQLsGqrl,Missed call (feat. Chancellor),Jiselle,Missed call,02-02-2019,0.275,0.429,203793,0.537,0,6,0.231,-5.638,0,0.12,139.309,4,0.682,53,chill
1910,0Zgcv1wy4bRWpfsM27uPGK,Dark & Handsome,Blood Orange,Angel's Pulse,12-07-2019,0.689,0.584,153750,0.389,0,11,0.319,-12.315,1,0.154,79.976,4,0.288,51,chill
1911,488u1IbVEsaC7fxjABWjHx,Sweetest Kill,Broken Social Scene,Forgiveness Rock Record,2010,0.0893,0.708,309306,0.384,0.841,5,0.0961,-12.427,1,0.0302,87.961,4,0.691,50,chill
1912,5fZKllweuyqMtLvW1cPKNf,Chérie,C4C,L'aventure EP,14-02-2020,0.181,0.721,207483,0.105,0.922,11,0.342,-14.468,0,0.0607,155.021,4,0.302,53,chill
1913,6eQtDU7frMlvQp3jSUqInu,Whenever it rains (feat. Nason & amin),Dept,whenever it rains,12-04-2020,0.822,0.655,185737,0.532,0,2,0.143,-6.298,1,0.0683,138.942,4,0.421,56,chill
1914,1thpjmPyH3rfjaq2bfrjWB,Fields,Leavv,Cloud Shapes,28-08-2021,0.876,0.643,118153,0.145,0.936,0,0.126,-22.963,0,0.038,129.966,4,0.52,53,chill
