Accousticness,Album Name,Artist Name,Dancebility,Energy,Genre,Instrumentalness,Key,Liveliness,Loudness,Mode,Popularity,Release Date,Sno,Song Duration,Song ID,Song Name,Speechiness,Tempo,Time Signature,Valence,Happy_score
0.481,poems of the past,Powfu,0.777,0.457,sad,0.0,4,0.114,-6.525,1,51,29-05-2020,16696,162352,3a2u2qDijKes0TpHczoVYB,"a world of chaos (feat. Rxseboy, Jomie & Ivri)",0.0823,136.037,4,0.652,0.0002220826891452532
0.587,Project Of A Person,Lund,0.754,0.517,sad,0.0,11,0.0971,-7.598,1,50,30-10-2020,16697,188560,2Fi9ToRsQ3RmhPQbzCXHFa,Issues,0.0368,120.061,4,0.299,0.0003524054695392964
0.644,Slow Down,Hinshi,0.701,0.311,sad,0.928,2,0.0809,-15.148,1,54,14-10-2020,16698,121658,2rZ96iBHXE82GIeXOwblNe,Slow Down,0.132,150.021,4,0.0624,0.020101557571957973
0.0993,"This Isn't Heaven, It Must Be Hell",Louyah,0.527,0.38,sad,0.0,4,0.065,-9.9,1,49,04-03-2022,16699,179383,5NICLsAN2wxcFQEdriIV1s,"This Isn't Heaven, It Must Be Hell",0.0864,159.772,4,0.489,0.0028792980270544444
0.598,Fearless,Josh A,0.75,0.473,sad,0.0,3,0.27,-7.162,1,52,12-01-2019,16700,168015,773YNtbrxwrlIQ3gcDFkN4,Used to,0.18,79.986,4,0.49,0.00014063927146090727
0.255,MORNING 2007,SONNY NITEZ,0.752,0.485,sad,0.0,5,0.342,-10.243,1,52,18-04-2020,16701,118763,2WkjVlKU47qVKyPUehA5eH,MORNING 2007,0.0432,95.003,4,0.819,0.000942446191160462
0.484,Dawg Shit,Pretty Pacc,0.613,0.472,sad,0.0,6,0.147,-10.244,0,49,16-07-2021,16702,168942,39oI2XtCeF2JgMEb8vOg6k,Dawg Shit,0.0681,86.99,4,0.496,0.00040416624612393814
0.752,Text You Back,Presence,0.553,0.546,sad,2.64e-06,7,0.108,-8.985,0,50,18-09-2020,16703,183000,66OgLLSL9JMGKDkz9rsSk0,Text You Back,0.123,170.053,4,0.626,0.0008392622569962649
0.272,3:00 AM,Zach Diamond,0.805,0.602,sad,0.0,11,0.13,-6.444,1,61,27-07-2022,16704,166285,4Y42drx9dkvS7U9usQG3VE,3:00 AM,0.0351,139.981,4,0.638,0.004446769663035699
0.391,DESPERADOS,MILES,0.702,0.543,sad,2.88e-05,2,0.123,-7.522,1,49,18-12-2020,16705,137485,5fPKaUNdIlWAI4ZxyUAYaI,DESPERADOS,0.0425,87.482,4,0.398,0.0011467019329161054
0.562,Better off Dead,Josh A,0.606,0.765,sad,0.0,9,0.112,-5.976,1,50,19-10-2017,16706,165608,6taAKrEE1wGVN3QkzeNzOf,Pennywise,0.199,150.182,4,0.368,0.03445812258484704
0.483,MIXED EMOTIONS,Jack Kays,0.877,0.447,sad,0.0,4,0.103,-9.084,0,49,29-01-2021,16707,201000,6n7447rOCfkVjKUc6oQnGE,F*CKED UP (feat. Mike Lavi),0.143,114.943,4,0.182,0.00013822554595299685
0.00864,Follow Me Into Hell,iamjakehill,0.38,0.835,sad,2.32e-06,2,0.136,-7.299,1,50,11-04-2022,16708,173081,1kZlP6WS7rIsxbZGFIoMQg,Into the Fray,0.233,169.895,4,0.381,0.9223594286116201
0.0803,The Author,Livingston,0.627,0.677,sad,0.0,9,0.194,-4.837,1,51,25-05-2022,16709,211277,1IzZDeelOPOauAFH9TwJVq,The Author,0.342,166.167,4,0.698,0.1111424324073691
0.0312,Drug Sick,Tommy Ice,0.694,0.419,sad,0.0,2,0.106,-12.082,1,51,30-07-2019,16710,121398,5TtF9bUEJPCMkezphzGr8C,Drug Sick,0.222,86.013,4,0.154,0.0015679427588536354
0.832,get me high,Marco Luka,0.401,0.344,sad,0.0,9,0.202,-9.323,0,51,23-07-2021,16711,105257,4XJUPTlWg7AqgR5x50GRst,get me high,0.0318,169.474,4,0.623,0.00014979645352153348
0.0673,EAT YOUR HEART OUT,Dro Kenji,0.764,0.626,sad,0.0,2,0.14,-5.876,1,49,26-02-2021,16712,116906,1XN1SsLxhQ6Em93TufYc0O,USELESS FEELINGS,0.0627,82.477,4,0.438,0.013307062268982706
0.782,Baby (feat. Coasting),Roderick Porter,0.775,0.332,sad,0.0,9,0.0699,-9.017,1,51,16-11-2019,16713,149343,3W0he0AHPtRvkkzrhXqTYh,Baby (feat. Coasting),0.0524,90.031,4,0.48,1.8522912573537553e-05
0.0201,Valentina,BrxkenBxy,0.781,0.657,sad,0.000369,8,0.132,-6.91,1,53,23-02-2021,16714,91346,4BUEgtfQSZkHbjjztrKtlv,Valentina,0.0867,99.959,4,0.622,0.02296024042314948
0.731,poems of the past,Powfu,0.725,0.431,sad,0.0,3,0.696,-8.765,0,53,29-05-2020,16715,173333,5TEH4r5OBFcKZJBjF4qOxL,death bed (coffee for your head),0.135,144.004,4,0.348,0.00035934778626167674
0.956,Love Is the Same as Sadness,CORBAL,0.476,0.563,sad,0.0173,7,0.123,-13.965,1,54,14-05-2018,16716,72676,0chYhbmecFWGmfysKa3vO5,You Know That I Don't Play,0.469,79.463,4,0.376,0.00024327588797035116
0.488,Existential,VyOk,0.623,0.636,sad,0.0,8,0.103,-8.088,0,54,12-02-2021,16717,152400,5Ie5RZQsRAFaBy1EIBnc5e,Hell On Earth,0.0521,99.884,4,0.126,0.0054626021273872505
0.508,Before the Storm - Night,Vwillz,0.657,0.387,sad,0.0371,8,0.107,-14.169,0,50,06-08-2020,16718,150151,6fVazKhR05IQGpyTDnyd3L,Eyes on You,0.0782,180.012,4,0.393,0.0003508158105320902
0.866,Letter's You Never Received,Powfu,0.605,0.327,sad,0.0,6,0.125,-7.659,1,50,18-07-2019,16719,164500,2Yj1sRA7UENRp7p6tt8E1k,Break Ups Suck Ass,0.037,179.839,4,0.608,4.0210229990012e-05
0.0614,Out of Order,Xuitcasecity,0.808,0.659,sad,0.0,4,0.35,-8.357,1,52,11-12-2020,16720,132500,5YLBkEgpKzkPJOu2JZd2Xo,Crash,0.148,90.02,4,0.774,0.018226469565421066
0.0177,summer days,Savage Ga$p,0.669,0.733,sad,2.3e-06,2,0.0978,-7.88,1,50,17-12-2021,16721,146309,5cBPXSbhT4neBmVP7SeAIH,summer days,0.119,105.051,4,0.562,0.11581559642624484
0.119,ANYWHERE BUT HERE,Dro Kenji,0.722,0.719,sad,0.0,7,0.13,-6.548,1,50,26-08-2022,16722,103783,6cYKRIb1T6feQlX4pt7GRq,THEY DON'T KNOW,0.0422,92.586,4,0.147,0.0762266827050363
0.848,this is for my girl,XANSEII.,0.661,0.43,sad,0.000873,1,0.142,-13.013,1,59,08-11-2018,16723,217339,72GCJhZVwFG3cHIO7BF1Pq,this is for my girl,0.0642,113.932,4,0.327,7.049129973257795e-05
0.246,NO WORRIES,Paycheck,0.789,0.532,sad,0.0,10,0.76,-8.165,1,48,16-11-2018,16724,186472,05sCL9l2NFsjOuCdfmiG21,NO WORRIES,0.177,149.006,4,0.83,0.007949918482801799
0.129,Nobody Came to My Party,PmBata,0.838,0.588,sad,0.0,9,0.213,-7.315,0,50,28-02-2020,16725,161256,3a8C9ZOmSuhxlVsKNNihJR,Nobody Came to My Party,0.0515,96.109,4,0.514,0.004914470048448805
0.127,WELCOME HOME,Aries,0.652,0.74,sad,0.364,0,0.104,-5.865,0,52,18-04-2019,16726,121600,47D4eGhHQvxoJS4xQv3tf1,PONY,0.0284,150.019,4,0.352,0.7923607594952133
0.000161,Don't Lie To Me,Wett Brain,0.527,0.802,sad,0.0,1,0.386,-7.768,0,51,06-06-2019,16727,153857,0PU3LsIB3tVfJ6nTnAZwLx,Don't Lie To Me,0.0597,140.076,4,0.403,0.8051723611729293
0.576,i need you,sadeyes,0.711,0.363,sad,0.0,7,0.087,-12.412,1,49,01-10-2019,16728,134869,7a8Sxul9deqkRnBBLAWGoI,i need you,0.0857,104.971,4,0.372,7.758161078996739e-05
0.906,parachute (feat. Finding Hope),Kina,0.536,0.287,sad,0.000984,9,0.103,-11.451,1,23,14-10-2022,16729,120000,77HH11SsE6IPsDb0RQ6W1T,my baby (feat. Emilia Ali),0.0402,63.198,4,0.333,2.5357089938893296e-05
0.502,Nomad,Chri$tian Gate$,0.805,0.551,sad,0.0,11,0.0755,-9.335,0,50,25-11-2020,16730,129274,2FeQb9MlIJTP5vhEUI46AZ,Nomad,0.34,93.964,4,0.81,0.0002325691612816705
0.626,punk2,brakence,0.731,0.248,sad,0.0,1,0.139,-11.701,0,49,01-07-2020,16731,152775,1cOVM7E3WZchifwUBf1FHT,nosering (feat. 50landing),0.4,159.441,4,0.812,2.0080594891003223e-05
0.601,parachute (feat. Finding Hope),Kina,0.618,0.346,sad,0.0113,1,0.105,-13.175,1,23,14-10-2022,16732,130369,17oY2Rh5qQH6mhyakZmpxk,only in the night (feat. Sarcastic Sounds),0.0934,80.98,4,0.315,9.243580380147165e-05
0.892,Breakfast With the Moon,Powfu,0.697,0.354,sad,2.48e-06,5,0.0539,-15.064,1,50,14-10-2018,16733,163108,3p8iG863bPsafyReUXaqXO,Breakfast With the Moon,0.206,78.007,4,0.575,1.8846619461165837e-05
0.657,parachute (feat. Finding Hope),Kina,0.84,0.32,sad,0.0029,7,0.0802,-10.168,0,22,14-10-2022,16734,168000,4G6GrsXPaJfI81NpYpickf,i'll always wait 4 u,0.0603,139.918,4,0.447,2.6496200913550538e-05
0.197,parachute (feat. Finding Hope),Kina,0.515,0.53,sad,0.00012,10,0.108,-8.767,1,24,14-10-2022,16735,196000,7nZBdkhoH9puF0XNMF9WuM,6 ft deep (feat. Galvanic & Silent Child),0.0444,120.474,4,0.0764,0.015873418873393552
0.771,parachute (feat. Finding Hope),Kina,0.665,0.3,sad,0.671,7,0.284,-10.559,1,22,14-10-2022,16736,119076,0yI1LOVVDIN5QgnMdUo3Ym,say u don't love me anymore,0.0449,130.07,4,0.0882,0.0024920231464954368
0.151,Heart Shaped Kisses,Vluestar,0.824,0.591,sad,0.00741,10,0.117,-7.26,0,52,28-05-2021,16737,168000,2cTbqT9JlHrkzySJQfBRvv,Heart Shaped Kisses,0.0617,90.016,4,0.739,0.0029745239182078498
0.0643,Back 2 The Beach,Yung Pinch,0.689,0.586,sad,0.0,1,0.12,-6.522,0,52,17-01-2020,16738,204275,3xmsmrufmGULmdWToT78jD,Beach Ballin' (feat. blackbear),0.141,160.037,4,0.49,0.029147489294474416
0.628,Just Like You Do,SadBoyProlific,0.707,0.334,sad,0.135,1,0.157,-15.185,1,48,07-01-2020,16739,158932,0sFqD0Mxcv3QLVyrWEddJ0,Just Like You Do,0.0907,127.973,4,0.103,0.00015307197796476935
0.329,age tape 9,Arden Jones,0.747,0.618,sad,0.0,7,0.102,-3.955,1,49,06-10-2022,16740,124800,1YitWiQncLGtocYktkP7qa,sabrina,0.0633,125.098,4,0.516,0.0051509756379340965
0.396,things could be worse,guardin,0.607,0.578,sad,0.0,6,0.157,-3.982,0,48,20-09-2021,16741,132892,0vWwwVn6Ug5SuNSzPxNT0T,"dim, dark, depleting",0.0319,120.935,4,0.452,0.0052179017904974145
0.846,singles,guccihighwaters,0.71,0.394,sad,2.35e-06,3,0.11,-9.959,0,51,16-10-2017,16742,161897,2ZpkUn9s1jgKGxsPWnbtMq,oh fuck i'm drunk,0.0368,120.145,4,0.198,4.6806421691858446e-05
0.00335,I Hate Everything About You,longlost,0.634,0.518,sad,0.851,2,0.1,-9.931,0,53,23-05-2019,16743,104470,2ZDxJYG4hztx0HIIrFBZee,I Hate Everything About You,0.0568,169.95,4,0.184,0.9404109878530393
0.857,Lost in Love,SHRK,0.728,0.307,sad,0.843,9,0.183,-22.114,0,54,30-05-2018,16744,130621,3icSLmnxMhqKwjVoHzMHyj,I Miss You,0.186,130.17,4,0.341,0.001785345279022299
0.00412,"die sometime, it's good for u",44phantom,0.732,0.678,sad,0.000747,7,0.0876,-5.866,1,52,09-07-2021,16745,99733,2u1SB650JRnVqOvJzqnW35,sound off,0.0366,157.905,4,0.397,0.12615808877572232
0.928,everything i couldn't be,Julia Alexa,0.674,0.266,sad,0.000669,10,0.108,-15.74,0,56,19-08-2020,16746,130052,0Fzt24jmCa6G0ED7pW3IM1,everything i couldn't be,0.0492,120.046,4,0.194,1.7369526606914043e-05
0.132,ONE PUNCH,Aries,0.646,0.62,sad,0.0,1,0.26,-5.217,0,51,22-10-2021,16747,145371,6LN15vwkSE1ZiA8IdBjl7k,ONE PUNCH,0.0392,87.51,4,0.444,0.023686864947513264
0.0379,Trauma Factory,"nothing,nowhere.",0.529,0.913,sad,0.0,9,0.314,-3.843,0,52,19-02-2021,16748,174023,4ELpTiWFYUgFBzrjqt5Q8e,nightmare,0.0864,139.906,4,0.434,0.9385328014947238
0.646,blue,the bootleg boy,0.707,0.314,sad,0.0288,6,0.186,-14.06,0,53,17-04-2020,16749,118153,18WI5LEikfhXo606KbapYf,blue,0.0377,114.978,4,0.335,5.855803580090413e-05
0.183,heaven come,Josh Golden,0.801,0.54,sad,0.292,2,0.115,-7.538,0,52,19-07-2019,16750,176228,2lTpnVnrqmYfAlgUNRfDSR,heaven come,0.0418,119.985,4,0.502,0.020502534743091827
0.0418,Summer In The City,Xuitcasecity,0.723,0.714,sad,5.85e-06,2,0.223,-5.854,1,48,01-06-2018,16751,150000,6JGxuqiIkaiCX58BW28OYv,Summer In The City,0.0466,119.924,4,0.531,0.11376326774564238
0.0811,TIL THE HEARSE COME,conscience,0.754,0.571,sad,1.25e-06,8,0.111,-6.892,1,50,15-07-2022,16752,154114,6NHGlhtXdbEpg8Faz6HsWo,TIL THE HEARSE COME,0.11,87.548,4,0.32,0.00658779705134982
0.53,GRIM REAPER,Lil God Dan,0.484,0.512,sad,0.0,2,0.097,-8.353,1,50,03-02-2022,16753,139685,5ZNj8iQFmW1pGjAjT3TMy1,GRIM REAPER,0.263,83.014,5,0.308,0.0009746379500342739
0.838,Need Somebody (Acoustic),Xuitcasecity,0.417,0.498,sad,0.0,9,0.0748,-6.077,1,53,15-12-2017,16754,192333,5wvtHXLPdNrLBNIta50PeV,Need Somebody (Acoustic),0.0845,179.801,4,0.37,0.000898836917632706
0.928,In My Feelings,Holem,0.679,0.188,sad,0.737,11,0.115,-15.979,1,55,05-09-2019,16755,76800,2MMFbghnnvVnIS6W7mchPd,Can We Kiss Forever?,0.144,75.072,3,0.284,0.0001657643977993617
0.808,Wish You Well,Jack Kays,0.511,0.452,sad,0.0,9,0.29,-5.071,1,49,19-08-2022,16756,166273,7KuSHOqPEgLzE8UwSoaKX1,Wish You Well,0.0426,130.822,3,0.529,0.00028975125759500564
0.168,either way,Arden Jones,0.488,0.747,sad,4.71e-05,7,0.146,-4.266,1,50,05-11-2021,16757,180714,7wHRNRxqJcCO9hzE025Iyf,either way,0.0862,168.02,4,0.216,0.5343814825169164
0.696,bad day,sammy rash,0.775,0.303,sad,0.0,5,0.0992,-8.131,1,50,26-02-2021,16758,124830,5612zrK8d3HhPCobx2Kuci,bad day,0.401,181.997,4,0.879,1.9659029681040607e-05
0.0081,Aces,Connor Price,0.858,0.526,sad,0.0,1,0.126,-6.612,1,51,26-08-2022,16759,169000,4NByZfyqqwILmcfKCezDm0,Aces,0.277,94.999,4,0.404,0.002837172494920326
0.853,Lost in Love,SHRK,0.813,0.315,sad,0.706,4,0.192,-16.954,0,52,30-05-2018,16760,122083,2XjJeWTDbI0CtGUsMHlTXy,"I Fell in Love, Im Sorry",0.0414,105.116,4,0.604,0.00041065823967945114
0.281,FOOL'S GOLD,Aries,0.662,0.525,sad,0.0,6,0.199,-8.546,0,50,06-11-2020,16761,149843,1ryUAnJ3gPNtw85hwiVA7Z,FOOL'S GOLD,0.0341,133.937,4,0.577,0.003487703076175519
0.0347,Love Pain,Skinny Atlas,0.792,0.36,sad,0.0,9,0.18,-9.126,1,52,24-06-2022,16762,102127,1qRVG9nQ2VXxHj0xNPM2wQ,Love Pain,0.129,94.026,4,0.467,0.0004964253734124346
0.0544,INDXGO,Xuitcasecity,0.567,0.761,sad,0.0,7,0.123,-5.253,0,50,08-08-2017,16763,184563,0orGrwXD4WBPdJ1yzeTT1m,Criminals,0.0444,142.008,4,0.329,0.47764325189167056
0.672,1 Am. Study Session,Various Artists,0.816,0.468,sad,0.843,1,0.244,-8.686,1,52,08-12-2019,16764,121519,1BvSkVrXtnjTuyTR4Qa8be,Wish You Were Mine,0.0608,158.071,4,0.199,0.07419140232946597
0.577,Sorry I Never Apologized,Powfu,0.543,0.268,sad,0.000702,11,0.286,-17.464,0,50,14-09-2018,16765,282306,5e8DUgWO5Zt96FN66VTyoo,Sorry I Never Apologized,0.0862,174.018,4,0.118,0.00019580139590147372
0.819,draw you inside my book (feat. KMays),Powfu,0.655,0.635,sad,6.05e-05,3,0.11,-6.872,1,51,08-04-2022,16766,144000,0ZbghqrVhOtGom63oKxONU,draw you inside my book (feat. KMays),0.17,80.065,4,0.174,0.0006008559170717076
0.682,Friends?,Seon,0.714,0.538,sad,0.0,6,0.0488,-4.921,1,48,15-03-2019,16767,166450,6eE6UewVjQXwNOkKcDCa20,Friends?,0.198,74.974,4,0.591,0.00014864663231228814
0.0259,DOUBLE DUTCH,Sinoda,0.894,0.563,sad,0.0,1,0.0875,-5.888,1,49,12-02-2021,16768,130063,3782FkFq9oEUnbsTliN596,DOUBLE DUTCH,0.0613,99.939,4,0.594,0.0033886522957344845
0.101,Angeldust,Wett Brain,0.73,0.717,sad,0.00124,1,0.239,-7.078,0,50,17-03-2020,16769,180000,5rIhzjRSFyaqnGOUoviv29,Angeldust,0.0277,128.033,4,0.629,0.08515175013507548
0.211,Still Lost 2,Sik World,0.918,0.412,sad,7.99e-06,2,0.115,-8.936,1,50,30-07-2021,16770,185812,3h61cE8gotedqwGGVW7CTl,Several Years,0.0995,124.04,4,0.339,0.0002802528008392091
0.0561,A Million Dollars,conscience,0.875,0.637,sad,0.000141,1,0.108,-6.893,1,49,14-08-2019,16771,196800,09GGeuR9ti5m3gXfTinGWd,A Million Dollars,0.261,99.976,4,0.337,0.010010571051011552
0.772,Love Me // Leave Me,Steven Moses,0.691,0.75,sad,2.25e-06,1,0.107,-6.039,0,50,13-07-2018,16772,228640,0c0K6txeqCEG3YKPp4sgaJ,Alone,0.412,125.919,4,0.898,0.0020258968263400234
0.911,Letters in December,Powfu,0.634,0.32,sad,0.000159,1,0.0859,-9.514,1,50,11-10-2019,16773,150000,6hbK9zJUAlB5PYL15SzKtB,Letters in December,0.093,79.931,4,0.41,1.940133074973538e-05
0.0265,Lizzie,Gomey,0.757,0.551,sad,0.0,1,0.0286,-4.691,1,50,03-06-2022,16774,128571,63IKZ32vADi5DZXoceO8AO,Lizzie,0.135,83.935,4,0.718,0.003679142835095073
0.828,Cheryl Blossom,80purppp,0.566,0.616,sad,0.0,0,0.493,-8.793,1,49,16-01-2018,16775,114744,2OFvmmd4nJ9riSdt7urenp,Cheryl Blossom,0.213,101.577,4,0.775,0.0011349839921152016
0.447,barcelona,sammy rash,0.815,0.367,sad,0.0,3,0.568,-9.948,0,46,14-10-2022,16776,102539,6hLMs5N7rRkIaCRfgYEB9B,barcelona,0.164,137.905,4,0.773,0.00017072342274215835
0.14,The Other Side,Presence,0.673,0.605,sad,9.86e-06,11,0.064,-6.02,1,49,26-06-2020,16777,195923,55sTZfO9R0lMm3y0g6i23l,The Other Side,0.164,129.959,4,0.0815,0.027401241975352986
0.0707,FINDERS KEEPERS (feat. Scorey & Internet Money),Dro Kenji,0.798,0.492,sad,0.0,1,0.124,-9.904,1,50,10-12-2021,16778,127826,3kCLRQ1HwXVj0sZA0G7MnG,FINDERS KEEPERS (feat. Scorey & Internet Money),0.253,91.991,4,0.32,0.001737417441085909
0.252,Lost,Lxst,0.624,0.619,sad,0.0,6,0.113,-6.8,0,50,24-01-2020,16779,162448,140yxPsD6SvMVOySZssyA0,Homicide,0.0525,146.947,4,0.206,0.02950323567735469
0.087,•I WON'T DIE•,Tom The Mail Man,0.463,0.641,sad,0.0,7,0.403,-7.101,0,48,20-10-2022,16780,123183,2SOVWeeZlyhPLy9F33QN3Z,•I WON'T DIE•,0.0352,142.759,4,0.273,0.3246893228643477
0.00368,Blacked Out Whip,Bri-C,0.798,0.482,sad,0.0,4,0.122,-9.035,0,50,06-06-2020,16781,156687,0glQyuYv0ylzFhVLJh55E2,Blacked Out Whip,0.206,92.012,4,0.689,0.0016119361498492246
0.314,highway,guardin,0.729,0.577,sad,0.0,10,0.107,-7.973,1,48,05-08-2022,16782,148519,5GdJ9hn73vBmq7ONHLgwWh,highway,0.111,130.065,4,0.683,0.0027236448368981314
0.404,Void,RONEN,0.49,0.486,sad,1.17e-05,3,0.194,-3.664,0,50,13-06-2019,16783,189937,4lhJ9cFkyeNpu7XA9dXkZc,Void,0.0388,172.367,4,0.388,0.006506385726136377
0.859,some boring love stories pt 5,Powfu,0.741,0.553,sad,0.0,2,0.133,-9.026,1,49,20-11-2020,16784,153600,0bItzrP7o3GwzrL6N9sJkb,when the hospital was my home (feat. Rxseboy),0.239,74.962,4,0.738,6.942298318390883e-05
0.729,downpour II,sadeyes,0.735,0.619,sad,0.0,8,0.0946,-9.24,1,47,01-07-2022,16785,139105,68Yb7iE80WFcasSEGAvnBF,leaves,0.519,72.0,4,0.902,0.0001733052948432734
0.049,Bones,Paris Shadows,0.707,0.712,sad,0.0,7,0.136,-6.506,0,49,04-04-2018,16786,160013,4kSIn4O6pWXcW7prq0kO4C,Bones,0.0655,119.9,4,0.248,0.13650261588579016
0.396,Sledgehammer,"nothing,nowhere.",0.693,0.442,sad,0.0,7,0.139,-13.627,0,50,04-02-2022,16787,143703,5MIhfLpd1fVmIUrTHNSP4E,Sledgehammer,0.129,162.033,4,0.377,0.0006742835196495989
0.946,I Can't Tell You How Much It Hurts,moow,0.585,0.406,sad,0.861,7,0.105,-13.809,1,52,27-01-2017,16788,82800,0H0zON7yDLPaTCZv7qnRil,Morning,0.0582,71.005,4,0.855,0.00327806000036468
0.502,attention,sammy rash,0.861,0.394,sad,0.0,10,0.229,-9.276,1,50,08-10-2021,16789,144149,0Av7Ar6HYYeCKVYbDSQSbY,attention,0.0465,125.036,4,0.912,6.62105027148252e-05
0.0439,SPINELESS.,Kill Dyll,0.483,0.525,sad,2.35e-05,8,0.134,-14.086,1,50,07-10-2022,16790,145846,6kxSq22WGCnBm4BbrMf6sg,SPINELESS.,0.662,102.833,4,0.189,0.014730704543419182
0.167,punk2,brakence,0.74,0.463,sad,0.0,11,0.147,-6.718,0,49,01-07-2020,16791,113032,7HJIsMRaspjB0Dvi2qzOgp,sauceintherough - bonus track,0.38,77.547,4,0.734,0.0006440942377303749
0.133,Princess Bubblegum (Remix),ilyTOMMY,0.726,0.646,sad,0.00394,11,0.0859,-11.827,0,51,10-12-2021,16792,166285,7zh55RXgJMC7QodMCfnq6w,Princess Bubblegum (Remix),0.0517,140.026,4,0.219,0.03471021922173745
0.524,DITTO,Aries,0.645,0.579,sad,1.78e-05,4,0.161,-9.137,1,49,26-02-2021,16793,150322,30AnNG3dFbHLQuSbIVWEbF,DITTO,0.1,92.977,4,0.525,0.001174072279200522
0.792,Sunsets & Goodbyes,Ollie,0.907,0.389,sad,0.00024,11,0.105,-12.132,1,48,14-10-2022,16794,130409,6jUzV98Umr2CJ8bT5Gq9XG,bad vibes,0.303,133.084,4,0.549,1.778927686801879e-05
0.473,Sad Hours,SHRK,0.757,0.142,sad,0.539,1,0.122,-18.249,1,53,29-04-2018,16795,135761,1px3gwlDylHBi5JjjNErmU,Sober,0.049,110.164,4,0.0383,0.00032466122200836
0.414,Lost in Love,SHRK,0.659,0.294,sad,0.793,0,0.147,-15.547,1,51,30-05-2018,16796,139810,7oJndSpJ0dqewuPfXSfpXd,You're so Unfair,0.108,171.991,4,0.305,0.032216231455105326
0.61,Project Of A Person,Lund,0.842,0.336,sad,0.00112,5,0.11,-10.937,1,49,30-10-2020,16797,180813,3eZXeTzRtqFrpj5zSfw9V0,Moon,0.0878,153.989,4,0.705,3.3072791626453935e-05
0.57,Get to Choose,Ryan Caraveo,0.63,0.735,sad,0.0,9,0.322,-6.613,0,48,25-08-2022,16798,178451,0QptSP5QrOcrXlLxEPlVLv,Get to Choose,0.149,77.47,4,0.275,0.01323336797627106
0.00392,Vibes Don’t Lie,Torrian Ball,0.566,0.466,sad,0.0,11,0.122,-9.231,1,47,20-07-2018,16799,141191,3vv8CydGrXiESJ8flbrfwD,Workout (Remix),0.398,90.546,4,0.276,0.005531939685047393
0.0258,MINUTE MAID!,MC Virgins,0.728,0.851,sad,0.0,1,0.436,-5.91,1,49,10-04-2020,16800,108003,0I9WzbzK2aOlkCQPOqsSIG,MINUTE MAID!,0.232,179.976,4,0.664,0.739457072911728
0.904,how to live,yaeow,0.611,0.311,sad,0.00409,0,0.111,-12.199,1,52,27-05-2021,16801,146400,1DiOSZ8PpnmwgriDH0RNQd,how to live,0.0382,100.092,4,0.194,2.9457981991276583e-05
0.102,a place to call home,NÜ,0.622,0.259,sad,0.364,0,0.0833,-15.976,0,53,10-01-2020,16802,90842,4xyO4ayrykXTCNXlo3Jelt,a place to call home,0.198,177.817,4,0.25,0.005783214790757496
0.685,tell me your feelings and i won't tell you mine,Powfu,0.379,0.354,sad,0.0603,3,0.0699,-12.425,1,50,08-10-2021,16803,175150,5s1nxvNKpLKnE7NAeYAF6e,tinted green (feat. Mila Moon & Jomie),0.0435,143.601,4,0.118,0.00046086181742188703
0.913,Better With You,Ollie,0.696,0.34,sad,0.0,2,0.124,-9.37,1,56,21-08-2018,16804,197957,1xhiKL4UgfkAfnCUg6HEpA,Better With You,0.038,107.065,4,0.623,1.731438565111265e-05
0.905,Heather x Eyes Blue,Fasetya,0.723,0.54,sad,0.0473,10,0.251,-12.31,1,55,23-10-2020,16805,180035,7iDa1gtRjf4glS6KTLOHYR,Heather x Eyes Blue,0.28,143.93,4,0.711,0.0001519362464768026
0.88,Cold World,Eric Reprid,0.641,0.357,sad,0.0,2,0.109,-8.884,1,53,21-12-2020,16806,172648,5d87z0ELbXggDiwtG6Ypbz,Nobody Knows,0.0375,113.838,4,0.2,3.9049754285258587e-05
0.211,10&2,Koi,0.79,0.415,sad,0.0,7,0.137,-8.262,0,50,15-02-2021,16807,103071,2ugb7Vrnvw8wwM6DpDNiPl,big,0.185,84.979,4,0.635,0.00028209304413318037
0.353,Feel Like This,YNG Martyr,0.709,0.599,sad,0.0,0,0.161,-8.629,1,51,14-04-2019,16808,174285,3KlI5bquzmwg33cX5qYBQ7,Feel Like This,0.0478,83.464,4,0.651,0.0021739226550119284
0.00899,4SEASONS,DIRTYXAN,0.839,0.531,sad,0.000112,9,0.29,-8.488,0,50,14-10-2022,16809,197080,6kahpDP8SCtBZtuFi6dKm2,4SEASONS,0.0895,137.025,4,0.725,0.0066409058617877825
0.263,age tape 4,Arden Jones,0.832,0.751,sad,6.33e-05,8,0.104,-3.845,1,49,05-05-2022,16810,134857,4jx3OhzeLknPoF52To841h,toxic crush,0.0599,104.983,4,0.748,0.01656456362190195
0.0126,Philophobia,Lil Rae,0.664,0.666,sad,0.235,2,0.0891,-4.5,1,57,09-02-2018,16811,198181,0LHdHYe5ssIheUX5RZw4rN,Philophobia,0.0426,155.019,4,0.512,0.4423925878505517
0.962,Tell Me Pretty Lies,Yusei,0.627,0.316,sad,0.91,3,0.115,-15.572,0,57,07-09-2020,16812,269295,64XGKpzNUEBskFPdMAjeEU,Tell Me Pretty Lies,0.314,114.643,4,0.124,0.003079324052933874
0.0309,bad,Xuitcasecity,0.68,0.605,sad,0.0,0,0.243,-5.669,1,50,29-07-2022,16813,156000,5QHvDK3zpatZ1OHQhYuPWI,bad,0.0331,140.041,4,0.532,0.050352060849507496
