,Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Acousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
16554,16554,0dc3ds3WAOo6TazfgBuT0E,20 Years Later,Yung Pinch,4EVERFRIDAY SZN TWO,21-12-2018,0.232,0.762,215188,0.518,1.11E-06,9,0.113,-7.283,0,0.109,144.942,4,0.547,54,sad
16074,16074,4rUawbJ9qurU9Rb3NpT4kH,SQUASH,LIL DUSTY G,UNDERGROWTH,11-02-2022,0.0543,0.703,123445,0.653,1.27E-05,11,0.345,-3.969,0,0.0376,148.02,4,0.414,64,sad
16123,16123,1E2dhjasJrVyhtoel7EHhI,Self Talk,Parker Jack,Self Talk,11-03-2022,0.565,0.836,100355,0.533,0,0,0.0683,-12.215,1,0.44,121.862,4,0.66,61,sad
16040,16040,7u9BIFBgxuqntGW7wO5lMs,Demons and Monsters,347aidan,Demons and Monsters,28-09-2020,0.927,0.777,197902,0.32,2.45E-06,9,0.256,-11.824,0,0.0847,80.992,4,0.407,66,sad
16993,16993,0h5Innkvh3YUVePcElZjL6,gold plated,Arden Jones,age tape 8,01-09-2022,0.328,0.438,157700,0.803,0,9,0.199,-2.046,0,0.222,74.819,3,0.453,46,sad
16293,16293,6L9vUQRiVybGvtAatCdRhw,worthless,eli.,the way we used to love.,22-02-2019,0.016,0.675,270240,0.53,0,9,0.111,-4.196,1,0.0385,124.991,4,0.0832,57,sad
16295,16295,7IhouSjZ0H5W3fYd5zpPvn,Angeldust,✦ pink cig ✦,Beautiful Strangers,28-06-2019,0.226,0.609,190868,0.389,0,3,0.108,-8.834,0,0.0352,118.047,4,0.124,58,sad
16923,16923,771Wt9A4QfgSP0KBuKY41r,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",12-11-2021,0.439,0.444,235575,0.507,7.69E-05,0,0.0802,-5.968,1,0.0676,87.571,4,0.557,49,sad
16546,16546,7pkpdj7AWQjujxxe38WF8f,KIDS ON MOLLY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",12-11-2021,0.0808,0.572,163373,0.674,1.44E-06,0,0.175,-8.592,0,0.0805,166.09,4,0.487,53,sad
16270,16270,2PAwhchKPd8F5FDYXQmZgL,Float,Seon,Float,22-04-2021,0.189,0.802,162901,0.579,0,6,0.219,-4.12,0,0.0325,111.994,4,0.647,55,sad
16807,16807,2ugb7Vrnvw8wwM6DpDNiPl,big,Koi,10&2,15-02-2021,0.211,0.79,103071,0.415,0,7,0.137,-8.262,0,0.185,84.979,4,0.635,50,sad
16557,16557,6GVW5k7CvUbUCt10bSUIIW,ginger tea,brakence,punk2,01-07-2020,0.196,0.437,177588,0.451,0,5,0.21,-12.991,1,0.0602,144.494,5,0.316,51,sad
16697,16697,2Fi9ToRsQ3RmhPQbzCXHFa,Issues,Lund,Project Of A Person,30-10-2020,0.587,0.754,188560,0.517,0,11,0.0971,-7.598,1,0.0368,120.061,4,0.299,50,sad
16411,16411,0rQV8yyM0fjQmZjlJnIR7Y,Lost In Between,yaeow,Lost In Between,26-02-2021,0.8,0.628,124500,0.329,0.0855,9,0.256,-13.577,1,0.104,79.976,4,0.407,57,sad
16084,16084,2TfoabXa0CbEwcqpxOn9z3,Sad Nibba Hours,Papithbk,EP,20-05-2019,0.322,0.745,150702,0.664,0,11,0.851,-5.476,0,0.235,121.083,5,0.526,62,sad
16495,16495,5bNjrg9hIcDqb2OLttzxlN,la di da - acoustic,Arden Jones,age tape 3,07-04-2022,0.807,0.643,88163,0.387,0,4,0.0697,-8.592,0,0.27,95.487,4,0.59,52,sad
16219,16219,3H2XRBhgSShmlFL7xYTIkC,Psycho! (Remix) (feat. Trippie Redd),MASN,How To Kill A Rockstar,21-08-2020,0.384,0.907,159657,0.409,0,7,0.161,-7.383,1,0.065,115.023,4,0.565,58,sad
16564,16564,0AFmxuY039QJ7aNIeAID6N,Nandina,Drex Carter,Nandina,20-07-2018,0.668,0.831,177000,0.458,0,7,0.226,-10.59,1,0.238,98.512,4,0.618,51,sad
16203,16203,0SbcVQyMO5M68AzhX8gYaS,SIDEWAYS (with Travis Barker),Jack Kays,MY FAVORITE NIGHTMARES,10-12-2021,0.00251,0.606,124191,0.811,0,1,0.164,-4.785,1,0.0588,90.076,4,0.578,58,sad
16514,16514,2RJo6RNV5dpjLh6Co4nPsI,Strawberry,Lui Joseph,Strawberry,15-07-2019,0.332,0.764,173923,0.402,0,2,0.109,-10.282,0,0.0519,99.972,4,0.508,51,sad
16640,16640,3tQXcgANtsWFikbevMflJy,People Change,Kodie Osborne,People Change,10-09-2018,0.71,0.693,112000,0.402,2.11E-06,9,0.368,-12.591,1,0.414,118.796,4,0.373,51,sad
16978,16978,76cQg9zKImVOYRz6sU6xvw,i'm sad,eli.,i'm sad,14-11-2017,0.369,0.899,264000,0.259,0.0741,5,0.103,-8.266,1,0.0638,119.948,4,0.384,52,sad
16853,16853,424BvqWZGwElx31qh0B2jw,Rain on Me,College Music,College Music Presents: Lift Off,06-12-2019,0.963,0.718,103374,0.385,0.000156,3,0.32,-11.405,0,0.398,112.361,4,0.466,52,sad
16572,16572,2S42RxZN8EyGwgxKY1K4xU,Thermal Scope,Shady Moon,Thermal Scope,24-02-2021,0.144,0.876,124842,0.511,1.58E-05,8,0.426,-5.96,1,0.214,120.009,4,0.413,51,sad
16401,16401,6DWFuA33SRCNfcebtCYECJ,2L8,Ryan Oakes,BURNOUT,19-08-2022,0.00976,0.513,142857,0.941,5.40E-06,6,0.156,-3.022,0,0.0547,167.956,4,0.715,56,sad
16657,16657,6IEYxC5J51Igo0XUTx16mA,fools (can't help falling in love) (slowed down & reverb),Foster,fools (can't help falling in love) (slowed down & reverb),24-03-2021,0.64,0.591,197857,0.805,0,0,0.143,-5.235,1,0.271,136.629,4,0.283,54,sad
16677,16677,1kTqTQL8fllItqEALQGEkd,KILL MY X,Chri$tian Gate$,KILL MY X,12-11-2021,0.0839,0.647,136885,0.858,0,4,0.336,-1.38,0,0.0488,128.114,4,0.539,50,sad
16168,16168,7LmHkGqVkr6cMPhA8J5dmn,Bumpin',MC Virgins,Bumpin',15-01-2021,0.106,0.752,145119,0.906,0.0157,4,0.167,-4.426,0,0.113,107.529,4,0.53,59,sad
16566,16566,63XaSJI5TYkjB4jFr5SXYm,"Sincerely, Fuck You",Pardyalone,"Sincerely, Fuck You",25-02-2021,0.159,0.799,152681,0.469,0,7,0.125,-9.491,0,0.247,116.112,4,0.648,50,sad
16731,16731,1cOVM7E3WZchifwUBf1FHT,nosering (feat. 50landing),brakence,punk2,01-07-2020,0.626,0.731,152775,0.248,0,1,0.139,-11.701,0,0.4,159.441,4,0.812,49,sad
16297,16297,0OqqXI26ERCs58FAAv1WYr,Hold On,Torrian Ball,Broken Art 3,17-04-2021,0.365,0.64,117655,0.505,0,5,0.211,-10.37,1,0.13,99.82,4,0.245,56,sad
16126,16126,45HHTHXv7gQ5q2r89ui2Fy,lead me on,sammy rash,lead me on,05-11-2021,0.566,0.787,127802,0.478,0,5,0.147,-8.761,0,0.092,79.029,4,0.649,61,sad
16824,16824,37KYM3zuGyozpEwDuO2OVw,Free With You,Rnla,Free With You,22-02-2020,0.907,0.708,168038,0.356,0.0607,3,0.125,-11.53,1,0.0501,80.036,4,0.132,56,sad
16871,16871,5YVuTCLDxjS8pORppZhNsf,disappear,eli.,the way we used to love.,22-02-2019,0.643,0.565,225600,0.467,0,5,0.103,-7.741,0,0.0485,112.499,3,0.116,51,sad
16171,16171,4U69c6x6vG2ULgUd6tRapG,MAMBO,DIRTYXAN,MAMBO,22-04-2022,0.216,0.817,127925,0.505,2.03E-06,1,0.231,-9.26,1,0.119,76.029,4,0.735,58,sad
16691,16691,5LgwTrB1iYwi5C1dXT6Q2J,miss me,iamjakehill,miss me,08-12-2020,0.226,0.805,153600,0.464,0,11,0.104,-9.159,1,0.0484,150.008,4,0.69,51,sad
16573,16573,526SpJgLqe5JZtyXNo0Ic6,Love Language,Connor Price,Love Language,19-06-2020,0.326,0.75,170880,0.401,0.177,0,0.269,-9.105,1,0.305,139.695,4,0.23,51,sad
16186,16186,6uF3fb3UxjoVl7Ic781L9N,ICE COLD,Letoa,GLOCSTARR V1,06-01-2020,0.127,0.682,156606,0.587,0.78,8,0.119,-12.296,1,0.222,153.022,4,0.292,62,sad
16436,16436,5OzgCc3gQsqchX95k1C1Qa,Spinnin,Connor Price,Spinnin,21-10-2022,0.226,0.765,110938,0.572,0,11,0.192,-6.153,0,0.128,140.013,4,0.475,58,sad
16346,16346,5j2O2yeurM9fD2rgCPt7pD,Normal,347aidan,Normal,07-10-2022,0.0851,0.736,162197,0.75,0,7,0.117,-5.616,1,0.0281,91.002,4,0.631,56,sad
16298,16298,7IFClt7F2fmmkelLI1KiMY,Potion of Hearts,Shady Moon,Potion of Hearts,12-06-2021,0.481,0.906,134815,0.349,0.000113,0,0.0925,-7.342,1,0.106,109.981,4,0.249,56,sad
16407,16407,3enfCF7gGvPGNF3g1fHoiF,Fresh Off A Heartbreak,Fresco Trey,Fresh Off A Heartbreak,27-08-2021,0.347,0.769,197142,0.539,0,8,0.103,-5.92,0,0.182,139.989,4,0.511,53,sad
16215,16215,0f0gfm6wHjhqrBMHBn9Ajr,I Don't Sleep,Sarcastic Sounds,I Don't Sleep,19-01-2018,0.105,0.774,105142,0.352,0.741,6,0.348,-13.13,0,0.214,80.51,4,0.258,60,sad
16163,16163,4kODxvif74racbcTGQ5wLe,i can't stop,Damien,i can't stop,05-02-2021,0.425,0.839,161333,0.386,0,0,0.105,-10.847,1,0.426,90.121,4,0.675,57,sad
16117,16117,7KW1AtQKFToSoF1kmyk2wE,snowflake (feat. Jaden & Sarcastic Sounds),Powfu,tell me your feelings and i won't tell you mine,08-10-2021,0.95,0.419,187500,0.408,0,9,0.35,-10.899,0,0.25,62.829,4,0.502,63,sad
16139,16139,4EvVZsbEh519mwqxgOCx6v,losing interest,Paycheck,identity crisis,08-03-2019,0.649,0.959,108481,0.317,0.00103,11,0.113,-18.153,0,0.197,119.021,4,0.641,65,sad
16462,16462,5bwLL5tAghNjuKaJfSuINJ,Jungle,Torrian Ball,Vibes Don’t Lie,20-07-2018,0.312,0.672,142706,0.731,0,7,0.109,-9.902,0,0.812,138.606,3,0.281,51,sad
16742,16742,2ZpkUn9s1jgKGxsPWnbtMq,oh fuck i'm drunk,guccihighwaters,singles,16-10-2017,0.846,0.71,161897,0.394,2.35E-06,3,0.11,-9.959,0,0.0368,120.145,4,0.198,51,sad
16056,16056,75SW8IItf7yy1VejSLtv9W,Baby You're Worth It,Kina,Baby You're Worth It,13-06-2018,0.742,0.681,130947,0.255,0.165,7,0.105,-16.305,1,0.0479,119.952,4,0.274,69,sad
16962,16962,1xu67DfJ4VGDYOatRbUbOU,slow it down (u ain’t gotta move like that),Arden Jones,age tape 7,04-08-2022,0.344,0.734,130666,0.804,0,5,0.633,-4.454,1,0.201,134.926,4,0.831,47,sad
16169,16169,7g7or6ba1mBgq5Ydj2ixjs,INBETWEEN,LIL DUSTY G,UNDERGROWTH,11-02-2022,0.138,0.682,114845,0.653,0.0016,6,0.0554,-7.043,0,0.0988,92.007,4,0.682,60,sad
16181,16181,2TXNt030U3LfqFqbNjdk9T,OUT THE GRAVE,Josh A,OUT THE GRAVE,16-09-2022,0.122,0.683,153704,0.738,0,8,0.315,-6.455,1,0.127,178.98,4,0.519,59,sad
16500,16500,2PmkJu8MLrZNMZt0wDg5c0,Midnight in My Mind,Papithbk,Thbk.,24-10-2018,0.523,0.869,112106,0.269,0,4,0.121,-12.538,0,0.116,114.997,4,0.202,53,sad
16461,16461,20hpe9YNgbtggM66QipgWf,Cigarettes and Sex,prxz,Love Wounds,21-10-2017,0.679,0.621,120053,0.196,0.000649,9,0.106,-15.446,1,0.271,91.15,4,0.397,57,sad
16012,16012,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAME,RØNIN,ALL GIRLS ARE THE SAME,30-04-2020,0.593,0.785,121949,0.343,0,9,0.103,-10.923,0,0.0862,118.065,4,0.468,73,sad
16265,16265,3fcQg4KJwnP4oDqCVXKi87,Nightmare,Tommy Ice,Nightmare,16-03-2019,0.56,0.733,120015,0.512,1.33E-05,6,0.174,-5.068,0,0.0389,79.972,4,0.564,59,sad
16063,16063,4VEEDnEFLI9dUy5QA51rom,fools (can't help falling in love) (feat. Sody),Foster,fools (can't help falling in love) (feat. Sody),13-11-2020,0.418,0.706,165029,0.604,0,2,0.242,-6.932,1,0.303,82.03,4,0.361,68,sad
16252,16252,5sixigDZ86eDzCHXbfzrDu,i hate her boyfriend's face,PmBata,i hate her boyfriend's face,13-05-2022,0.52,0.414,145444,0.448,0,3,0.285,-8.309,1,0.0713,81.866,4,0.407,56,sad
16670,16670,6KA2YcsQZlQD8f8uvKjPXw,Hear my thoughts,Powfu,"some boring love stories, pt. 4",12-11-2019,0.892,0.667,137368,0.446,0,5,0.101,-10.801,0,0.38,76.53,4,0.311,51,sad
16344,16344,06I2PKNDtP6ypDXAMqCARp,Perfect Pair,Unodavid,Perfect Pair,03-06-2019,0.193,0.728,130057,0.439,0,11,0.106,-10.62,1,0.143,82.962,4,0.34,57,sad
16632,16632,3JhO0BxHyvU5oUVm0JDGnJ,i don't wanna be me anymore (feat. Julia Alexa & Zaini),Rxseboy,i don't wanna be me anymore (feat. Julia Alexa & Zaini),06-05-2022,0.796,0.718,163658,0.4,0,1,0.177,-10.982,1,0.265,71.534,4,0.398,50,sad
16031,16031,7uHRKSQ9WIlBBuBY7BHcbq,Forever,ilyTOMMY,Forever,08-03-2019,0.678,0.613,108695,0.339,0,5,0.166,-14.908,0,0.135,106.582,5,0.292,71,sad
16904,16904,0XdoguA1vVipJcLR1bmycI,Better Alone,Josh A,Save Our Souls,15-06-2019,0.412,0.671,148735,0.631,0,10,0.284,-7.065,1,0.0279,130.022,4,0.597,49,sad
16512,16512,0RPLQ0S48GhCE0x1rPqFAw,Dark Out,Global Dan,Global Meltdown,28-06-2019,0.0461,0.552,180080,0.733,0,6,0.0703,-6.626,1,0.202,159.818,4,0.333,52,sad
16034,16034,56TOfxnRzSRbFRw8J6C4IT,Suicidal Thoughts,Josh A,Better off Dead,19-10-2017,0.217,0.372,181727,0.656,0,1,0.418,-6.086,1,0.0776,140.171,4,0.15,69,sad
16963,16963,65TNhKWx6vYIQWkvh5EhNH,I Know You so Well,me7k,I Know You so Well,28-03-2022,0.799,0.682,175693,0.186,0.697,7,0.0924,-13.673,1,0.0821,133.438,4,0.074,52,sad
16246,16246,004h8smbIoAkUNDJvVKwkG,Lovemark,Ouse,Loners Diary,19-12-2018,0.131,0.808,219482,0.331,0,5,0.225,-13.457,1,0.0557,140.035,4,0.337,57,sad
16518,16518,7JXm2t1GTmqvQb7fSaLz37,Save My Soul,SadBoyProlific,Natsukashii,24-12-2018,0.32,0.678,84636,0.377,0,10,0.175,-11.63,0,0.426,89.523,4,0.761,51,sad
16085,16085,3nuFetWG4SIUiQ5a7ZIpqi,Sunflower Feelings,Kuzu Mellow,Sunflower Feelings,17-05-2017,0.754,0.824,88644,0.448,3.40E-05,0,0.126,-14.694,1,0.0953,129.989,4,0.565,62,sad
16156,16156,3OPozjaFwjjmrgdkUMV9TD,Ease Off,YNG Martyr,Ease Off,28-08-2020,0.0671,0.736,144103,0.454,0,8,0.117,-10.922,1,0.0579,135.019,4,0.788,62,sad
16376,16376,5fr1gqzvwrPrGS76ltBsFK,rosier/punk2,brakence,punk2,01-07-2020,0.654,0.521,222493,0.254,0,2,0.427,-13.554,1,0.407,115.65,4,0.55,54,sad
16360,16360,7l5B1ilLEOxqp9V2LZyKIg,Exhausted,Lxst,Lost,24-01-2020,0.38,0.645,145096,0.71,0.00127,7,0.0916,-5.094,1,0.07,165.959,4,0.126,58,sad
16960,16960,5qKDTcZKHLDyctealWvyq1,Suicide Benz,Josh A,Disgrace,16-11-2019,0.0734,0.573,178477,0.524,0,9,0.131,-7.386,1,0.113,156.032,4,0.39,48,sad
16678,16678,2SgePa2hYymXyignwwo8oP,LOST ONES,Daniyel,82,14-05-2021,0.62,0.626,169600,0.442,0,3,0.227,-11.571,1,0.0801,150.011,4,0.612,49,sad
16740,16740,1YitWiQncLGtocYktkP7qa,sabrina,Arden Jones,age tape 9,06-10-2022,0.329,0.747,124800,0.618,0,7,0.102,-3.955,1,0.0633,125.098,4,0.516,49,sad
16337,16337,1uuI4ovQALuaq9srVZyTDy,Kid Goku,Mishaal,Kid Goku,22-03-2018,0.626,0.651,135981,0.317,0.784,8,0.129,-10.515,0,0.124,92.807,4,0.273,55,sad
16196,16196,1TYF5FyxFXC6bM2VOuNWhV,Laying on my porch while we watch the world end.,Powfu,Laying on my porch while we watch the world end.,10-01-2020,0.791,0.664,200601,0.399,0,6,0.116,-11.661,1,0.0743,133.904,4,0.424,58,sad
16858,16858,4ZbvklzK7zDGqB6sAUZxY7,insomnia,Paycheck,identity crisis,08-03-2019,0.756,0.716,204985,0.471,0,1,0.0888,-9.501,0,0.0374,75.011,4,0.405,49,sad
16536,16536,093SZ2Ba4QI07f1n9T4b1f,We Don't Need 'Em,Ryan Caraveo,Maybe They Were Wrong,01-12-2016,0.301,0.76,226446,0.633,2.46E-05,6,0.0943,-7.263,1,0.279,155.038,4,0.579,50,sad
16339,16339,2Xbvn1LoF0FpsW66SWieyZ,bedroom floor,Arden Jones,age tape 5,02-06-2022,0.339,0.834,121690,0.612,5.74E-05,7,0.101,-4.885,1,0.18,142.014,4,0.326,54,sad
16931,16931,0GMcAJeOHi4BWm7ywjZ0X7,On My Way,Lxst,KOV,09-10-2020,0.023,0.763,159010,0.499,0,8,0.0976,-9.096,1,0.0843,98.281,4,0.343,48,sad
16510,16510,0yldWDxxRIsO0BqPlVDd8H,FINDERS KEEPERS (FEAT. SCOREY & INTERNET MONEY),Dro Kenji,WITH OR WITHOUT YOU,28-01-2022,0.0714,0.799,127826,0.493,0,1,0.123,-9.899,1,0.25,92.003,4,0.32,52,sad
16481,16481,00iYCxpoIxtyBr2JzhIpxx,cbd,brakence,cbd,21-01-2022,0.172,0.64,161133,0.458,1.62E-05,1,0.13,-8.094,0,0.106,103.791,4,0.585,52,sad
16545,16545,67FsnQfrYkCCSS0eq29Tja,you won't do shit,convolk,SWAN DIVE,13-03-2019,0.00325,0.49,145582,0.814,0.252,4,0.0808,-6.028,0,0.0289,79.99,4,0.494,52,sad
16017,16017,2O9KgUsmuon6Gycdmagc6t,Princess Bubblegum,ilyTOMMY,Princess Bubblegum,30-07-2018,0.42,0.589,95708,0.484,0.0385,7,0.109,-11.613,1,0.0742,139.998,4,0.0726,68,sad
16938,16938,2NwGsgYpGT9ta65bxgzdtb,Corazón,80purppp,Corazón,09-07-2021,0.674,0.793,198717,0.365,0.213,8,0.089,-11.207,0,0.0672,109.025,4,0.882,47,sad
16054,16054,2NYPx7YjNrHteC2RxzTzTZ,Losing Interest,Papithbk,Thbk.,24-10-2018,0.68,0.815,93360,0.321,0,10,0.175,-15.727,0,0.42,134.042,4,0.45,68,sad
16857,16857,19coiw9dDWBNHtQhdKL1VC,She Wants It,2gaudy,She Wants It,17-04-2020,0.135,0.864,160038,0.471,0,10,0.0986,-10.05,0,0.336,95.95,4,0.628,50,sad
16108,16108,4P1L6AniTDJzANaubzWGYs,I'm Not Enough and I'm Sorry,Teqkoi,I'm Not Enough and I'm Sorry,27-10-2018,0.462,0.698,120000,0.183,0.000424,8,0.335,-20.188,1,0.299,143.96,4,0.244,63,sad
16868,16868,78zh3AbERVLBFEYVJQw2uG,Your Love Makes Me Depressed,CORBAL,Love Is the Same as Sadness,14-05-2018,0.828,0.653,90680,0.548,0.319,10,0.333,-14.867,0,0.572,180.021,4,0.546,53,sad
16876,16876,4Pxi7M3fCCBDG0EfC17eHw,hurt myself,Tommy Ice,hurt myself,29-12-2021,0.479,0.69,199411,0.72,0,7,0.599,-5.601,1,0.285,135.979,4,0.722,49,sad
16331,16331,6S3SnnZ7HRMoTF11Fqu8th,Molasses,YNG Martyr,Molasses,29-01-2021,0.0819,0.764,142344,0.757,0,1,0.0908,-4.771,0,0.137,79.999,4,0.752,56,sad
16388,16388,1FXglaeIYzlfnlUUllAKX9,Piss Me Off,Johnny 2 Phones,Piss Me Off,15-07-2019,0.3,0.693,130515,0.517,0,6,0.48,-7.041,1,0.185,156.105,4,0.885,53,sad
16602,16602,6PAr1wwpxJQhHn2c6wKN4O,Forever,Tommy Ice,Forever,25-09-2019,0.689,0.796,160114,0.495,0,8,0.107,-9.895,0,0.251,120.001,4,0.506,54,sad
16834,16834,181eeiSLgxjV7LXz4F83HX,Ted Bundy,s0cliché,Ted Bundy,16-08-2019,0.00138,0.632,165053,0.725,4.25E-06,11,0.494,-9.621,0,0.0314,140.044,4,0.625,47,sad
16432,16432,3zzA325SAVx8AcEvqNUDFM,Goat,Thekidszn,Goat,28-08-2020,0.00149,0.712,144374,0.562,0,1,0.16,-12.361,1,0.0568,150.051,4,0.55,56,sad
16973,16973,4A7y85waLDMmWzXzTA45ya,you're my everything,sadeyes,you're my everything,05-06-2019,0.825,0.615,134774,0.427,0,11,0.105,-9.722,0,0.264,130.273,4,0.619,47,sad
16174,16174,0opflBNj8NQehW3Q0oXueA,IDENTITIES,LIL DUSTY G,UNDERGROWTH,11-02-2022,0.0273,0.75,115662,0.618,0.149,1,0.102,-4.633,0,0.0761,83.004,4,0.548,59,sad
16710,16710,5TtF9bUEJPCMkezphzGr8C,Drug Sick,Tommy Ice,Drug Sick,30-07-2019,0.0312,0.694,121398,0.419,0,2,0.106,-12.082,1,0.222,86.013,4,0.154,51,sad
16413,16413,16Y57khG1n4LeZl9BnzfYC,STARS,Justin Stone,MAYBE NEXT YEAR,03-06-2022,0.1,0.6,120000,0.454,0.000432,2,0.111,-13.399,1,0.111,159.971,4,0.201,57,sad
16330,16330,2Y4ol1FiPdSPMwaEMJgXMN,hammer,"nothing,nowhere.",ruiner,13-04-2018,0.114,0.653,204000,0.78,3.23E-06,5,0.117,-7.253,0,0.0663,179.928,4,0.26,56,sad
16060,16060,3xbUCRFut7tzBoD2F8L56y,Tell Me Why I'm Waiting,Timmies,Passion & Confusion,21-09-2017,0.796,0.671,123891,0.275,0.000339,6,0.0657,-11.185,0,0.056,124.007,4,0.159,69,sad
16279,16279,5l5SMWVPhVlJOmYFzDmJvY,DEITY,Aries,WELCOME HOME,18-04-2019,0.148,0.746,152727,0.548,2.21E-06,7,0.0984,-5.098,1,0.0533,87.946,4,0.498,57,sad
16618,16618,21dEmra5kv0n1uPkPaazVg,Somebody Else,ilyTOMMY,Somebody Else,24-12-2018,0.737,0.699,161776,0.355,4.09E-06,1,0.245,-13.659,0,0.244,92.095,4,0.188,51,sad
16425,16425,2OdbtJsj3h2u3gbXi0RA9n,Is It Too Late for Me,Beowülf,Is It Too Late for Me,02-01-2018,0.856,0.861,117263,0.305,0.286,1,0.172,-19.138,1,0.155,113.982,4,0.917,54,sad
16355,16355,4Rh78ubsarUiuzs60WuaU5,Scars,Kochetkovv,Lonely Boy,23-11-2018,0.72,0.738,80718,0.517,0.0439,7,0.168,-9.416,0,0.0696,119.024,4,0.238,61,sad
16708,16708,1kZlP6WS7rIsxbZGFIoMQg,Into the Fray,iamjakehill,Follow Me Into Hell,11-04-2022,0.00864,0.38,173081,0.835,2.32E-06,2,0.136,-7.299,1,0.233,169.895,4,0.381,50,sad
16798,16798,0QptSP5QrOcrXlLxEPlVLv,Get to Choose,Ryan Caraveo,Get to Choose,25-08-2022,0.57,0.63,178451,0.735,0,9,0.322,-6.613,0,0.149,77.47,4,0.275,48,sad
16528,16528,5iX1FIxAdb3YoWP846kjvP,Leave Me Alone,Thekidszn,Elevated,24-04-2020,0.258,0.701,109000,0.492,0,8,0.112,-10.576,0,0.05,88.989,4,0.2,56,sad
16952,16952,6Rop2FB7NDAeUdBeasXNLg,Where the Sun Sets,Ryan Caraveo,Swings,12-12-2014,0.69,0.707,182868,0.535,0,4,0.0603,-9.18,0,0.2,84.993,4,0.347,47,sad
16493,16493,6da7v7nD04Amev9yVzB6Mr,Malibu,Lucus,Malibu,24-07-2020,0.296,0.779,149017,0.585,1.71E-05,5,0.0838,-8.244,0,0.0556,100.021,4,0.46,56,sad
16271,16271,1RCoXOLhKNpOdZA2Ay55ah,Enim er'u,Dybbukk,Enim er'u,08-07-2021,0.763,0.664,138657,0.11,0.813,8,0.0913,-21.273,1,0.0363,100.062,4,0.281,63,sad
16821,16821,2uvhnyOva91fFtQD4oXmhs,Hopeless Romantic,Yusei,Homesick for a Place That Doesn't Exist and Never Will,11-09-2020,0.859,0.696,256127,0.476,0.813,5,0.323,-8.244,1,0.12,170.062,4,0.424,54,sad
16754,16754,5wvtHXLPdNrLBNIta50PeV,Need Somebody (Acoustic),Xuitcasecity,Need Somebody (Acoustic),15-12-2017,0.838,0.417,192333,0.498,0,9,0.0748,-6.077,1,0.0845,179.801,4,0.37,53,sad
16278,16278,11OIYbyoP33sItiqTvlRIC,Can i love you,Shiloh Dynasty,Night For Shiloh,26-02-2022,0.596,0.571,130274,0.149,0.383,4,0.233,-22.772,0,0.382,179.76,4,0.554,59,sad
16119,16119,6Tt9PBM6oWGwVnxyzuM84j,jaded,sadeyes,jaded,03-12-2018,0.0645,0.703,160624,0.386,1.55E-06,6,0.257,-11.447,1,0.0672,124.117,4,0.192,61,sad
16501,16501,2FUhoZx7SjJNaS2Yj87ICA,RESCUE,Johnny 2 Phones,RESCUE,13-11-2020,0.201,0.87,157995,0.602,1.20E-05,1,0.326,-9.238,1,0.123,127.978,4,0.969,53,sad
16895,16895,6IVMKPoe2QCKaDxhzXFF51,Dream,Lucus,Dream,11-12-2020,0.557,0.674,169054,0.657,0,9,0.162,-8.367,1,0.051,172.065,4,0.643,50,sad
16122,16122,5fX1B90cPSFyyjORcHW8aC,Lost,Chri$tian Gate$,Lost,21-05-2020,0.568,0.367,179670,0.262,0,9,0.213,-10.671,0,0.123,204.395,4,0.207,60,sad
16673,16673,12VO2nlF0uy12Jyf9K4a8U,LIE,LIL DUSTY G,UNDERGROWTH,11-02-2022,0.307,0.603,129473,0.531,0,4,0.114,-9.165,0,0.0629,151.96,4,0.146,50,sad
16448,16448,0jfIQheXtPPOX0PSn2xxdH,Ooo La La,Rozei,Ooo La La,07-02-2020,0.00177,0.669,153600,0.776,1.31E-05,1,0.143,-7.076,1,0.0358,100.019,4,0.477,58,sad
16061,16061,7l5GAw0cglUUnN7bKAz5ab,I Chose Violence,iamjakehill,I Chose Violence,27-10-2021,0.323,0.676,139870,0.717,0,7,0.118,-8.641,1,0.323,162.016,4,0.451,66,sad
16713,16713,3W0he0AHPtRvkkzrhXqTYh,Baby (feat. Coasting),Roderick Porter,Baby (feat. Coasting),16-11-2019,0.782,0.775,149343,0.332,0,9,0.0699,-9.017,1,0.0524,90.031,4,0.48,51,sad
16567,16567,5pChG5dPjvpYCEeChn5vmM,blood (feat. KennyHoopla & JUDGE),"nothing,nowhere.",Trauma Factory,19-02-2021,0.0379,0.614,158429,0.817,3.95E-06,4,0.146,-4.588,0,0.144,81.009,4,0.842,53,sad
16343,16343,4jU4Go8TPo3bkvRQSYbp8x,Disappointment (feat. Rxseboy),Sarcastic Sounds,Disappointment (feat. Rxseboy),25-03-2022,0.686,0.657,142092,0.821,0,0,0.0736,-5.655,1,0.232,169.897,4,0.823,56,sad
16947,16947,6fRVwblLIfC5DrVH8swfFs,•NOTDEAD!•,Tom The Mail Man,•NOTDEAD!•,28-07-2022,0.00771,0.595,190188,0.771,0.000185,11,0.334,-6.5,0,0.0437,158.946,4,0.489,48,sad
